Month,Day,Year,date,precip,wnd,solr,rh,pet,atmp,dpnt,stmp4,stmp8
2,1,2013,2/1/2013,0,6.1,11.23,79.6,0.05,-3.5,-6.611111111,-1.166666667,-1.5
2,2,2013,2/2/2013,0,9.3,3.19,84.8,0.02,-1.166666667,-3.388888889,-0.611111111,-1.5
2,3,2013,2/3/2013,0,6.4,5.37,86.4,0.02,-5.222222222,-7.166666667,-0.777777778,-1.5
2,4,2013,2/4/2013,0,7.5,5.99,86.2,0.03,-1.611111111,-3.666666667,-0.833333333,-1.555555556
2,5,2013,2/5/2013,0.254,18.8,2.67,96.2,0.01,-0.388888889,-0.944444444,-0.388888889,-1.555555556
2,6,2013,2/6/2013,0,19.7,14.08,86.3,0.07,-4.166666667,-6.166666667,-0.333333333,-1.5
2,7,2013,2/7/2013,0,4.4,15.42,83,0.05,-7,-9.5,-0.666666667,-1.5
2,8,2013,2/8/2013,0.1016,8.3,10.3,87.5,0.03,-6.055555556,-7.833333333,-1.055555556,-1.611111111
2,9,2013,2/9/2013,0.1524,14.4,10.38,92.6,0.03,-8.611111111,-9.611111111,-0.833333333,-1.666666667
2,10,2013,2/10/2013,0,17.4,15.54,85.6,0.06,-7.111111111,-9.111111111,-0.833333333,-1.722222222
2,11,2013,2/11/2013,0,3.8,16.74,84.9,0.04,-12.05555556,-14.11111111,-1,-1.777777778
2,12,2013,2/12/2013,0,3,13.62,86.7,0.04,-8.166666667,-10.05555556,-1.166666667,-1.944444444
2,13,2013,2/13/2013,0,5,16.24,87,0.05,-9.666666667,-11.5,-1.388888889,-2
2,14,2013,2/14/2013,0.0762,4,11.88,88.9,0.04,-6.722222222,-8.277777778,-1.444444444,-2.166666667
2,15,2013,2/15/2013,0.0254,13.1,12.79,89.5,0.04,-7.222222222,-8.666666667,-0.833333333,-2
2,16,2013,2/16/2013,0,14.6,13.2,86.2,0.06,-5.611111111,-7.555555556,-0.777777778,-1.944444444
2,17,2013,2/17/2013,0,10.3,11.5,82.5,0.05,-5.277777778,-7.777777778,-0.777777778,-1.944444444
2,18,2013,2/18/2013,0,7.4,18.14,84.6,0.06,-7.166666667,-9.333333333,-1.055555556,-2
2,19,2013,2/19/2013,0.1016,4.3,17.66,82,0.06,-5.277777778,-8,-1.222222222,-2.111111111
2,20,2013,2/20/2013,0.1778,7.1,11.22,93.5,0.04,0.444444444,-0.5,-0.5,-1.944444444
2,21,2013,2/21/2013,1.6002,7.4,3.1,96,0.01,1.055555556,0.5,-0.333333333,-1.833333333
2,22,2013,2/22/2013,0.1016,12.5,3.42,94.1,0.01,0.055555556,-0.777777778,-0.277777778,-1.833333333
2,23,2013,2/23/2013,0,12.2,10.81,85.9,0.05,-2.833333333,-4.944444444,-0.277777778,-1.777777778
2,24,2013,2/24/2013,0,16.5,10.9,83.7,0.05,-7.388888889,-9.722222222,-0.666666667,-1.777777778
2,25,2013,2/25/2013,0,11.5,15.2,80,0.07,-4.388888889,-7.388888889,-1.111111111,-1.944444444
2,26,2013,2/26/2013,0,13.9,19.76,75,0.11,-4,-7.944444444,-1.166666667,-2
2,27,2013,2/27/2013,0,12.6,9.36,79.2,0.06,-2.444444444,-5.555555556,-1.055555556,-2.055555556
2,28,2013,2/28/2013,0,8,14.6,79.9,0.07,0.444444444,-2.666666667,-0.611111111,-1.944444444
3,1,2013,3/1/2013,0,9.2,6.71,88.7,0.03,0.611111111,-1.111111111,-0.388888889,-1.888888889
3,2,2013,3/2/2013,0,9.5,4.35,84,0.03,-0.5,-2.888888889,-0.277777778,-1.833333333
3,3,2013,3/3/2013,0,8.7,9.35,79.5,0.05,-0.444444444,-3.611111111,-0.277777778,-1.777777778
3,4,2013,3/4/2013,0,7.3,20.36,72.2,0.11,-0.111111111,-5,-0.333333333,-1.777777778
3,5,2013,3/5/2013,0,5.8,20.24,77.8,0.09,0.111111111,-3.666666667,-0.333333333,-1.777777778
3,6,2013,3/6/2013,0,5.8,20.68,74.6,0.1,0.888888889,-3.555555556,-0.333333333,-1.777777778
3,7,2013,3/7/2013,0.3556,8.1,5.33,86,0.03,2.055555556,-0.111111111,-0.277777778,-1.777777778
3,8,2013,3/8/2013,0,4.1,9.58,97,0.03,2.055555556,1.611111111,-0.222222222,-1.722222222
3,9,2013,3/9/2013,0,10.9,9.87,87.3,0.07,6.555555556,4.5,-0.222222222,-1.722222222
3,10,2013,3/10/2013,0.1524,14.3,17.15,82.1,0.15,13.11111111,9.944444444,0.222222222,-1.722222222
3,11,2013,3/11/2013,0.762,14.3,13.96,83.6,0.12,12.33333333,9.5,2.777777778,-0.666666667
3,12,2013,3/12/2013,0.8382,7.2,4.46,89.9,0.02,6,4.444444444,2.666666667,1.111111111
3,13,2013,3/13/2013,0.5842,8.4,4.37,94.9,0.02,7.166666667,6.444444444,3.944444444,2.111111111
3,14,2013,3/14/2013,0,14.1,3.61,88.6,0.03,5.555555556,3.777777778,4.222222222,2.777777778
3,15,2013,3/15/2013,0,9.4,4.89,84.4,0.04,5.944444444,3.5,4.111111111,2.722222222
3,16,2013,3/16/2013,0,8.7,20.17,77.2,0.14,7.666666667,3.333333333,4.833333333,3.111111111
3,17,2013,3/17/2013,0,7.7,20.08,71.1,0.14,7.722222222,1.388888889,5.555555556,3.833333333
3,18,2013,3/18/2013,0,7.6,21.7,73,0.16,8,2.666666667,5.5,4.055555556
3,19,2013,3/19/2013,0,8.3,17.85,71.3,0.15,9.333333333,3.833333333,6.166666667,4.5
3,20,2013,3/20/2013,0,17.2,13.09,83.3,0.1,4.166666667,1.555555556,5.888888889,4.611111111
3,21,2013,3/21/2013,0.127,19.4,4.67,85.2,0.06,3.888888889,1.611111111,4.722222222,3.666666667
3,22,2013,3/22/2013,0,13.5,13.4,71.3,0.12,5.944444444,0.777777778,5.111111111,3.611111111
3,23,2013,3/23/2013,0,6,23.12,62.8,0.17,7.111111111,-0.888888889,5.111111111,3.777777778
3,24,2013,3/24/2013,0,7.8,14.22,71.4,0.12,10.83333333,5.555555556,6.611111111,4.722222222
3,25,2013,3/25/2013,0.9144,21.9,2.49,88.4,0.04,4.166666667,2.388888889,6.666666667,5.277777778
3,26,2013,3/26/2013,0,10.5,23.75,67.5,0.13,1.222222222,-4.722222222,4.444444444,3.555555556
3,27,2013,3/27/2013,0.1524,11.9,17.02,71,0.15,5.944444444,0.555555556,4.666666667,3.444444444
3,28,2013,3/28/2013,2.5146,13.8,8.28,83,0.07,6.555555556,3.722222222,6.055555556,4.444444444
3,29,2013,3/29/2013,0,7.7,24.03,75.8,0.13,4.944444444,0.666666667,5.722222222,4.444444444
3,30,2013,3/30/2013,0,10,23.42,73.5,0.18,8.611111111,3.611111111,6.277777778,4.777777778
3,31,2013,3/31/2013,0,17.2,22.41,60.6,0.31,15.72222222,7.555555556,8.666666667,6.166666667
4,1,2013,4/1/2013,0,16.9,21.97,60.2,0.32,18.38888889,10.16666667,10.72222222,7.833333333
4,2,2013,4/2/2013,0,18.5,19.49,55,0.35,18.11111111,8.277777778,11.61111111,9.055555556
4,3,2013,4/3/2013,1.1684,10.8,13.8,80.4,0.11,10.77777778,7.222222222,10.83333333,9.222222222
4,4,2013,4/4/2013,0,18,18.87,66.3,0.29,15.5,8.555555556,10.27777778,8.611111111
4,5,2013,4/5/2013,0,10.1,14.03,84.3,0.11,16.83333333,14,12.33333333,10
4,6,2013,4/6/2013,0,19.7,22.23,67.5,0.34,20.77777778,14,13.61111111,11.11111111
4,7,2013,4/7/2013,0.2032,17.4,11.32,78.2,0.15,17.05555556,13.16666667,14.05555556,11.94444444
4,8,2013,4/8/2013,0,16,16.98,70.5,0.17,6.222222222,0.777777778,11,10.88888889
4,9,2013,4/9/2013,0,6.4,26.69,58.8,0.19,7.055555556,-2,9.111111111,9.222222222
4,10,2013,4/10/2013,0,13,25.06,57.3,0.3,13.27777778,3.833333333,9.888888889,9.222222222
4,11,2013,4/11/2013,0,7,20.98,55.4,0.19,16,5.888888889,11,9.944444444
4,12,2013,4/12/2013,0,10.8,24.31,55.7,0.27,16.83333333,7.055555556,12.05555556,10.72222222
4,13,2013,4/13/2013,0,8.2,24.01,54.3,0.24,18.44444444,7.555555556,12.5,11.22222222
4,14,2013,4/14/2013,0,10.2,25.12,54.5,0.28,19,8.166666667,13.27777778,11.94444444
4,15,2013,4/15/2013,0,13.5,25.11,51.9,0.36,20.11111111,8.722222222,13.5,12.55555556
4,16,2013,4/16/2013,0,13.2,14.44,64.8,0.19,15.27777778,8.277777778,13.5,12.72222222
4,17,2013,4/17/2013,0,11.6,27.84,45.3,0.3,8.722222222,-4.611111111,11.22222222,11.38888889
4,18,2013,4/18/2013,0,7.9,26.81,47,0.23,9.055555556,-2.333333333,10.16666667,10.22222222
4,19,2013,4/19/2013,0,6.4,19.58,61.4,0.14,9.277777778,1.666666667,10.33333333,10
4,20,2013,4/20/2013,0,5.7,24.17,49.7,0.19,12.27777778,1.166666667,11.44444444,10.55555556
4,21,2013,4/21/2013,0.0508,5.8,26.73,41.8,0.23,13.77777778,-0.833333333,11.38888889,10.88888889
4,22,2013,4/22/2013,0.0508,5.1,22.03,65.3,0.16,14.77777778,7.388888889,12.66666667,11.72222222
4,23,2013,4/23/2013,0.3048,12.4,3.35,90.7,0.03,14.11111111,12.55555556,12.66666667,12.05555556
4,24,2013,4/24/2013,0.254,14.7,5.12,90.9,0.05,16.44444444,14.94444444,13.55555556,12.55555556
4,25,2013,4/25/2013,1.1176,15,8.43,90.9,0.06,12.55555556,11.11111111,13.27777778,13.22222222
4,26,2013,4/26/2013,0,13.5,22.17,65.6,0.21,12.33333333,5.555555556,13.38888889,13.16666667
4,27,2013,4/27/2013,0,10.8,25.88,57.1,0.23,9.666666667,1.055555556,12.88888889,12.94444444
4,28,2013,4/28/2013,0,5.9,28.65,55.4,0.2,9.833333333,0.333333333,11.77777778,12.27777778
4,29,2013,4/29/2013,0,24.6,27,58.4,0.46,17.44444444,8.666666667,12.72222222,12.72222222
4,30,2013,4/30/2013,0.1778,23.2,20.13,72.1,0.3,20.66666667,15.38888889,14.88888889,14.16666667
5,1,2013,5/1/2013,0.1016,12.4,14.33,81.5,0.12,19.27777778,15.77777778,16.16666667,15.77777778
5,2,2013,5/2/2013,1.1176,8,14.84,85.1,0.1,16.27777778,13.66666667,16.22222222,16.38888889
5,3,2013,5/3/2013,0.1016,10.3,21.73,77.7,0.19,15.16666667,10.88888889,15.11111111,16
5,4,2013,5/4/2013,0,13.3,29.23,64,0.33,16.94444444,8.888888889,14.77777778,15.5
5,5,2013,5/5/2013,0,11.2,27.15,56.9,0.28,18.22222222,9,15.61111111,15.88888889
5,6,2013,5/6/2013,0,7.3,29.26,48.5,0.25,15.33333333,3.611111111,14.94444444,15.72222222
5,7,2013,5/7/2013,0,19.9,10.84,64.4,0.23,17.66666667,10.77777778,15.05555556,15.77777778
5,8,2013,5/8/2013,0,21.3,13.63,60.1,0.22,7.944444444,0.555555556,12.27777778,14.33333333
5,9,2013,5/9/2013,0,7,30.18,54.2,0.21,8.888888889,-1.111111111,11.55555556,12.66666667
5,10,2013,5/10/2013,1.1176,18.2,18.71,54.3,0.27,11.38888889,1.555555556,11.66666667,12.5
5,11,2013,5/11/2013,1.016,16.1,17.91,83.9,0.16,14.33333333,11.5,12.27777778,12.33333333
5,12,2013,5/12/2013,0.635,10,13.18,88.1,0.09,14.66666667,12.66666667,13.33333333,13.22222222
5,13,2013,5/13/2013,0.0508,17.4,19.16,79.3,0.22,20.83333333,16.83333333,15.61111111,14.61111111
5,14,2013,5/14/2013,0,8.6,24.47,71.5,0.2,14.72222222,9.166666667,15.61111111,15.44444444
5,15,2013,5/15/2013,0,7.4,9.88,72.9,0.09,14.16666667,9.166666667,14,14.44444444
5,16,2013,5/16/2013,0.0508,9.7,6.64,79.5,0.07,14.11111111,10.61111111,14.05555556,13.94444444
5,17,2013,5/17/2013,1.8542,12.6,2.77,92.2,0.02,11.33333333,10.11111111,13.33333333,13.27777778
5,18,2013,5/18/2013,0,13.3,16.71,80.6,0.15,13.38888889,9.944444444,13.33333333,12.83333333
5,19,2013,5/19/2013,0,9.4,24.8,74.6,0.2,15.16666667,10.27777778,14.33333333,13.27777778
5,20,2013,5/20/2013,0.4064,13.2,6.63,90.8,0.05,14.22222222,12.72222222,14.16666667,13.61111111
5,21,2013,5/21/2013,0.0508,11.1,14.24,89.6,0.11,17.55555556,15.77777778,15.22222222,14.11111111
5,22,2013,5/22/2013,0,7.9,26.4,82.8,0.19,19.16666667,15.88888889,16.61111111,15.11111111
5,23,2013,5/23/2013,0,11.8,25.63,73.8,0.26,24.5,19.11111111,18.11111111,16.44444444
5,24,2013,5/24/2013,0.2032,8.1,25.43,72.6,0.24,26.05555556,20.11111111,19.66666667,17.83333333
5,25,2013,5/25/2013,0,7,26.67,69.2,0.23,24.55555556,18,20.33333333,18.66666667
5,26,2013,5/26/2013,0,5,23.63,73.3,0.18,23.55555556,18.05555556,20.27777778,18.77777778
5,27,2013,5/27/2013,0,11.1,22.78,64,0.28,22.72222222,14.66666667,19.72222222,18.61111111
5,28,2013,5/28/2013,0,11.4,31.36,49.8,0.35,21.77777778,10,18.83333333,17.83333333
5,29,2013,5/29/2013,0,7.6,28.43,57.5,0.28,23.94444444,14.33333333,19.27777778,17.94444444
5,30,2013,5/30/2013,0,7.3,28.14,64.2,0.26,25.22222222,17.61111111,20.27777778,18.61111111
5,31,2013,5/31/2013,0.381,7.2,16.46,84.4,0.13,21.72222222,18.83333333,20.05555556,19.05555556
6,1,2013,6/1/2013,0,6.8,26.38,80.5,0.21,23.22222222,19.33333333,20.38888889,19.05555556
6,2,2013,6/2/2013,1.2446,8.2,19.9,81.5,0.15,21.33333333,17.88888889,20.27777778,19.33333333
6,3,2013,6/3/2013,0,4.1,19.96,83.2,0.13,21.5,18.33333333,20.05555556,19.11111111
6,4,2013,6/4/2013,0,9.9,25.14,76.3,0.24,23.55555556,18.72222222,20.38888889,19.38888889
6,5,2013,6/5/2013,2.9464,11.9,12.04,85.5,0.12,24.27777778,21.61111111,20.83333333,20.38888889
6,6,2013,6/6/2013,0,12.9,29.38,75.4,0.26,19.61111111,14.77777778,20.5,20.5
6,7,2013,6/7/2013,0,4.2,23.07,71.7,0.16,19.77777778,14.11111111,19.55555556,19.83333333
6,8,2013,6/8/2013,4.1656,10.3,7.28,81.6,0.08,20.38888889,17.11111111,19.38888889,19.61111111
6,9,2013,6/9/2013,0.1778,9.1,24.34,79.2,0.19,22.5,18.33333333,20.77777778,20.11111111
6,10,2013,6/10/2013,0,5.5,23.84,73.5,0.18,22,16.61111111,20.61111111,20.11111111
6,11,2013,6/11/2013,0.4826,10.9,20.35,84.1,0.18,24.83333333,21.83333333,22,20.72222222
6,12,2013,6/12/2013,1.6002,7.7,15.41,89.9,0.11,23.94444444,22.05555556,22.83333333,21.38888889
6,13,2013,6/13/2013,3.3528,5.7,14.71,92.6,0.09,22.16666667,20.83333333,22.55555556,21.44444444
6,14,2013,6/14/2013,2.5654,3.7,15.44,91.4,0.1,22.83333333,21.27777778,22.77777778,21.55555556
6,15,2013,6/15/2013,1.2192,6.4,19.43,91.2,0.13,22.88888889,21.27777778,23.44444444,21.77777778
6,16,2013,6/16/2013,0,8,31.9,77.8,0.25,22.5,18,23.11111111,21.77777778
6,17,2013,6/17/2013,0,4.9,28.76,79.1,0.21,23,18.77777778,23.16666667,21.72222222
6,18,2013,6/18/2013,2.413,9.2,28.39,83.3,0.23,24.33333333,21.11111111,24.55555556,22.22222222
6,19,2013,6/19/2013,0.6858,7.5,31.45,81.6,0.23,23.38888889,19.77777778,24.27777778,22.33333333
6,20,2013,6/20/2013,0,3.9,28.7,79.4,0.2,25.5,21.38888889,24.88888889,22.61111111
6,21,2013,6/21/2013,1.8542,8.3,24.13,84,0.19,25.61111111,22.61111111,25.61111111,23.11111111
6,22,2013,6/22/2013,1.27,7.7,13.76,86.7,0.11,23.33333333,20.88888889,24.33333333,24.05555556
6,23,2013,6/23/2013,0.3556,10.8,25.05,82.5,0.22,26,22.66666667,25.11111111,23.77777778
6,24,2013,6/24/2013,0,7.4,31.55,78.7,0.23,22.61111111,18.44444444,24.61111111,23.88888889
6,25,2013,6/25/2013,0,4.2,29.46,78.7,0.21,22.66666667,18.38888889,24.44444444,23.77777778
6,26,2013,6/26/2013,0,5.4,29.29,78.7,0.21,25.94444444,21.66666667,25.72222222,24.16666667
6,27,2013,6/27/2013,0.127,11.1,20.39,83.5,0.18,25.88888889,22.77777778,25.94444444,24.55555556
6,28,2013,6/28/2013,0.1016,9.7,31.6,73.6,0.28,23.88888889,18.27777778,25.27777778,24.38888889
6,29,2013,6/29/2013,0,6.9,29.66,72.9,0.23,19.77777778,14.22222222,24.11111111,23.72222222
6,30,2013,6/30/2013,0,5.9,32.21,58.5,0.26,19.66666667,10.61111111,23.33333333,23.16666667
7,1,2013,7/1/2013,0,5.7,32.07,61.3,0.25,19.88888889,11.55555556,22.88888889,22.83333333
7,2,2013,7/2/2013,0,6.9,32.09,63.8,0.27,20.22222222,12.27777778,22.72222222,22.66666667
7,3,2013,7/3/2013,0,7.2,31.96,68.7,0.27,22.33333333,15.55555556,23.55555556,22.94444444
7,4,2013,7/4/2013,0.0508,8.1,23.15,79.7,0.2,25.61111111,21.66666667,24.77777778,23.61111111
7,5,2013,7/5/2013,0,11.3,29.48,69.8,0.31,25.66666667,19.22222222,25.27777778,24.11111111
7,6,2013,7/6/2013,0,8.3,29.24,73.3,0.27,26.16666667,20.66666667,25.77777778,24.38888889
7,7,2013,7/7/2013,0,5.1,26.86,73.6,0.22,27.11111111,21.5,26.66666667,25.11111111
7,8,2013,7/8/2013,0,5.5,21.96,81.8,0.17,26.22222222,22.66666667,26.72222222,25.55555556
7,9,2013,7/9/2013,0,6.6,23,78.8,0.2,24.38888889,20.05555556,26.11111111,25.33333333
7,10,2013,7/10/2013,0,3.1,25.71,69.8,0.19,23.44444444,16.66666667,25.33333333,24.77777778
7,11,2013,7/11/2013,0,6.7,17.96,78,0.15,23.27777778,18.94444444,24.77777778,24.44444444
7,12,2013,7/12/2013,0,3.9,28.45,77.6,0.2,24.55555556,19.94444444,25.88888889,24.66666667
7,13,2013,7/13/2013,1.016,3.9,16.41,85.2,0.11,24.11111111,21.33333333,25.44444444,24.88888889
7,14,2013,7/14/2013,0,7.1,26.09,82,0.21,26.55555556,23,26,25
7,15,2013,7/15/2013,6.985,7.8,20.01,87.1,0.15,25.94444444,23.55555556,25.88888889,25.33333333
7,16,2013,7/16/2013,0,3.6,28.58,74.9,0.2,24.33333333,19.11111111,25.72222222,25
7,17,2013,7/17/2013,0,5.7,24.61,84.1,0.19,25.83333333,22.77777778,26.38888889,25.38888889
7,18,2013,7/18/2013,0,7.7,13.74,87.7,0.1,24.77777778,22.55555556,25.94444444,25.38888889
7,19,2013,7/19/2013,2.5146,6.1,14.05,87.7,0.09,22.88888889,20.55555556,24.94444444,24.83333333
7,20,2013,7/20/2013,0.508,6,12.35,90.8,0.08,22.94444444,21.27777778,23.77777778,23.83333333
7,21,2013,7/21/2013,1.0668,3.7,15.36,91.4,0.09,24.5,22.94444444,25.16666667,24.27777778
7,22,2013,7/22/2013,0,8.2,21.11,86.9,0.17,26.83333333,24.33333333,25.72222222,24.72222222
7,23,2013,7/23/2013,0,10.2,25.5,82.4,0.22,28.66666667,25.22222222,27,25.61111111
7,24,2013,7/24/2013,1.2954,9.9,24.43,85.3,0.2,26.72222222,23.88888889,27.44444444,26.27777778
7,25,2013,7/25/2013,0.127,7.1,28.19,83.3,0.21,24.16666667,21,26.83333333,25.88888889
7,26,2013,7/26/2013,0,4,28.13,81.9,0.19,23.66666667,20.05555556,26.55555556,25.5
7,27,2013,7/27/2013,0,4.8,25.18,83.3,0.18,25.94444444,22.66666667,27.38888889,26.11111111
7,28,2013,7/28/2013,0.0254,7,25.24,85.8,0.2,27,24.22222222,27.83333333,26.5
7,29,2013,7/29/2013,0,4.6,25.25,80.2,0.18,25.27777778,21.27777778,28.11111111,26.72222222
7,30,2013,7/30/2013,0,6.3,18.66,81,0.14,23.22222222,19.61111111,26.61111111,26.05555556
7,31,2013,7/31/2013,0,7.1,20.68,87.7,0.15,23,20.77777778,26.38888889,25.66666667
8,1,2013,8/1/2013,0,4.4,26.96,83.7,0.18,22.5,19.33333333,26.61111111,25.44444444
8,2,2013,8/2/2013,0,3.3,23.16,83.6,0.15,23.38888889,20.22222222,26.66666667,25.55555556
8,3,2013,8/3/2013,0,6.9,25.87,85.5,0.2,27.72222222,24.88888889,27.77777778,26.16666667
8,4,2013,8/4/2013,0.2032,6.1,24.8,85.7,0.19,27.83333333,24.94444444,29,27.16666667
8,5,2013,8/5/2013,0,6.9,26.24,81.5,0.21,24.77777778,21.05555556,28.11111111,27
8,6,2013,8/6/2013,0,3.9,26.95,78.7,0.19,21.11111111,16.72222222,26.77777778,26.11111111
8,7,2013,8/7/2013,0,4.3,26.86,77.7,0.2,22.11111111,17.5,26.5,25.66666667
8,8,2013,8/8/2013,0,6.9,27.19,76.7,0.23,24.66666667,19.77777778,26.88888889,25.77777778
8,9,2013,8/9/2013,0,4.8,20.83,81.8,0.16,27.22222222,23.66666667,27.77777778,26.22222222
8,10,2013,8/10/2013,1.2192,5.7,21.7,83.6,0.16,27.44444444,24.22222222,28.55555556,26.94444444
8,11,2013,8/11/2013,0,4.8,25.66,80.3,0.19,27.61111111,23.66666667,28.55555556,27.05555556
8,12,2013,8/12/2013,0,3.5,23.43,80.3,0.17,27.61111111,23.61111111,29.11111111,27.44444444
8,13,2013,8/13/2013,0.1524,6.6,25.75,81.2,0.2,27.16666667,23.27777778,29.22222222,27.61111111
8,14,2013,8/14/2013,0.8636,4.7,22.16,83.2,0.15,26.55555556,23.22222222,28.27777778,27.33333333
8,15,2013,8/15/2013,0,7,26.13,80.9,0.21,25.44444444,21.66666667,28.44444444,27.33333333
8,16,2013,8/16/2013,0,6.2,27.99,72.8,0.22,21.55555556,15.83333333,26.94444444,26.33333333
8,17,2013,8/17/2013,0,4.4,11.67,80.9,0.08,21.38888889,17.61111111,25.5,25.38888889
8,18,2013,8/18/2013,0,6.8,22.26,74.7,0.18,23.38888889,18.33333333,25.66666667,25.05555556
8,19,2013,8/19/2013,0,5.1,24.34,76.4,0.19,24.88888889,19.94444444,26.66666667,25.38888889
8,20,2013,8/20/2013,1.9812,8.7,21.74,75.7,0.21,26.05555556,21,27.05555556,25.88888889
8,21,2013,8/21/2013,0.5842,8.2,18.6,87.1,0.14,24,21.61111111,25.72222222,25.38888889
8,22,2013,8/22/2013,0,6.5,25.01,82.2,0.19,23.77777778,20.16666667,26.11111111,25.22222222
8,23,2013,8/23/2013,0,4.8,25.66,80,0.18,22,17.88888889,25.83333333,24.94444444
8,24,2013,8/24/2013,0,4.1,22.15,79.8,0.16,22.44444444,18.38888889,26.05555556,25
8,25,2013,8/25/2013,0,9,26.74,69.5,0.24,20.44444444,14,25.72222222,24.83333333
8,26,2013,8/26/2013,0,3.5,24.71,71.9,0.17,18.77777778,12.72222222,24.55555556,24
8,27,2013,8/27/2013,0,4.2,25.92,65.5,0.2,20.22222222,12.33333333,24.55555556,23.83333333
8,28,2013,8/28/2013,0,7.6,26.03,64.8,0.25,22.77777778,14.66666667,24.66666667,23.88888889
8,29,2013,8/29/2013,0,9,23.19,69.9,0.25,26.22222222,19.61111111,25.77777778,24.61111111
8,30,2013,8/30/2013,0,9.7,15.93,82,0.15,24.11111111,20.61111111,25.16666667,24.5
8,31,2013,8/31/2013,0,10.1,22.53,75.3,0.23,26.22222222,21.05555556,25.77777778,24.77777778
9,1,2013,9/1/2013,0,8.1,7.91,87.2,0.07,23.27777778,20.94444444,24.88888889,24.55555556
9,2,2013,9/2/2013,3.556,10.1,13.38,88.3,0.12,23.66666667,21.44444444,23.94444444,23.83333333
9,3,2013,9/3/2013,0.8382,13.4,24.48,72.9,0.25,18.44444444,12.88888889,21.83333333,22.72222222
9,4,2013,9/4/2013,0,8.9,25.57,72.6,0.22,15.05555556,9.388888889,20.11111111,21.16666667
9,5,2013,9/5/2013,0,6.9,24.34,68.5,0.22,17.16666667,10.27777778,20.16666667,20.61111111
9,6,2013,9/6/2013,0,13.2,23.28,58,0.34,22.22222222,12.27777778,21.16666667,21.05555556
9,7,2013,9/7/2013,0,12.2,20.82,57.4,0.29,21.22222222,11.5,21.72222222,21.38888889
9,8,2013,9/8/2013,0,6.3,24.9,65.7,0.21,16.94444444,9.388888889,21.05555556,20.94444444
9,9,2013,9/9/2013,0,6,20.92,62.5,0.17,18.11111111,10.11111111,21.05555556,20.77777778
9,10,2013,9/10/2013,0,8.5,9.52,69.6,0.11,18.33333333,12.61111111,20.44444444,20.55555556
9,11,2013,9/11/2013,0.635,8.8,16.34,81.6,0.15,19.55555556,16.05555556,20.66666667,20.61111111
9,12,2013,9/12/2013,0,6.4,23.63,66.5,0.23,19.16666667,11.22222222,20,20.05555556
9,13,2013,9/13/2013,0,8.7,22.69,64.5,0.26,21.72222222,13.61111111,20.94444444,20.44444444
9,14,2013,9/14/2013,0,5.1,13.81,63.3,0.13,21.33333333,13.61111111,21.22222222,20.72222222
9,15,2013,9/15/2013,0.1524,7.1,17.1,66.2,0.17,22,14.61111111,21.61111111,20.83333333
9,16,2013,9/16/2013,0,12.4,12.32,76.4,0.14,20,15.55555556,21.05555556,20.94444444
9,17,2013,9/17/2013,0,4,22.23,69.7,0.16,17.44444444,10.94444444,20.55555556,20.22222222
9,18,2013,9/18/2013,0,7.1,13.89,78,0.12,20.27777778,15.94444444,20.77777778,20.33333333
9,19,2013,9/19/2013,0.2286,4.8,12.59,83,0.08,20.33333333,17.16666667,21.44444444,20.77777778
9,20,2013,9/20/2013,0,5.9,20.13,68.9,0.18,24.27777778,17.72222222,22.83333333,21.55555556
9,21,2013,9/21/2013,0.0508,11.5,18.74,64.2,0.28,25.44444444,16.83333333,23.22222222,22.22222222
9,22,2013,9/22/2013,2.2606,4.8,11.3,86.9,0.07,20.88888889,18.44444444,22.16666667,21.83333333
9,23,2013,9/23/2013,0,15.4,18.26,67.1,0.3,25.27777778,17.94444444,22.11111111,21.66666667
9,24,2013,9/24/2013,0.3556,14.7,15.38,72.6,0.2,20.61111111,15.16666667,21.22222222,21.33333333
9,25,2013,9/25/2013,0.4318,7.8,17.34,78.9,0.13,13.83333333,9.777777778,18.88888889,19.61111111
9,26,2013,9/26/2013,0,10.5,12.94,78.4,0.12,12.38888889,8.444444444,17,18.22222222
9,27,2013,9/27/2013,0,6.5,20.19,74.6,0.15,12.05555556,7.166666667,16.22222222,17.05555556
9,28,2013,9/28/2013,0,4.2,19.45,69.2,0.15,14.38888889,7.833333333,17.05555556,17.16666667
9,29,2013,9/29/2013,0,5,19.76,63.6,0.16,16.61111111,9,18.05555556,17.72222222
9,30,2013,9/30/2013,0,11,20.06,64.9,0.26,16.66666667,8.611111111,18.22222222,17.94444444
10,1,2013,10/1/2013,0,5.8,20.17,69.4,0.16,13.83333333,7.055555556,17.77777778,17.61111111
10,2,2013,10/2/2013,0.5842,13.7,9.97,77.4,0.11,11.27777778,7.333333333,15.72222222,16.77777778
10,3,2013,10/3/2013,0,10.9,16.8,71,0.15,8.777777778,3.333333333,13.66666667,15.05555556
10,4,2013,10/4/2013,0,7,19.77,69.6,0.15,7.944444444,1.777777778,13.27777778,14.27777778
10,5,2013,10/5/2013,0,5.6,19.38,64.3,0.15,9.944444444,2.111111111,13.77777778,14.22222222
10,6,2013,10/6/2013,0,8.8,18.98,63.8,0.21,14.55555556,6.722222222,14.66666667,14.61111111
10,7,2013,10/7/2013,0,7.3,18.89,61.4,0.17,15.44444444,6.5,16.22222222,15.61111111
